id,sim,Motor,Property,Liability,Marine,Aviation
10019234,9589,0.0,149623559.06695303,0.0,27815964.2558643,17095851.918286078
10019235,9589,0.0,136936414.30929914,0.0,25457343.947080165,15646230.285200512
10019236,9589,0.0,60638323.80791342,0.0,11273047.226618102,6928479.78525418
10019237,9590,0.0,69366728.92667848,0.0,5664080.905336574,2059546.7373048405
10019238,9590,0.0,34388735.16488627,0.0,2807982.749366692,1021025.618546103
10019239,9591,0.0,1397056.5710677267,0.0,179998.2942537235,8041.298889659518
10019240,9591,0.0,31338414.362298865,0.0,4037675.529144143,180380.35240237036
10019241,9591,0.0,12182361.062420327,0.0,1569588.7028703107,70120.28611683392
10019242,9592,0.0,3851582.656427434,0.0,2234559.5773525406,545238.0268796287
10019243,9593,0.0,6122149.402168218,0.0,1626779.7374652997,0.0
10019244,9593,0.0,29115910.158338107,0.0,7736690.102118332,0.0
10019245,9593,0.0,5461150.834759614,0.0,1451138.9607843058,0.0
10019246,9593,0.0,2045900.4839729834,0.0,543637.4112364809,0.0
10019247,9594,0.0,56297252.626676425,0.0,0.0,4135865.4505291465
10019248,9596,0.0,8680890.28716393,0.0,603757.1454634586,773928.4087469607
10019249,9596,0.0,194406085.60278106,0.0,13520970.709400164,17331908.076727957
10019250,9596,0.0,60855932.87358667,0.0,4232538.725964744,5425495.972608804
10019251,9597,0.0,16072856.388873864,0.0,2753850.7109738803,214046.91272252114
10019252,9597,0.0,13461608.738519873,0.0,2306451.317582048,179272.16675396278
10019253,9597,0.0,1695631.0145566957,0.0,290521.76924934785,22581.212386969295
10019254,9598,0.0,119408211.9068578,0.0,11511062.741438573,13876334.996150415
10019255,9599,0.0,3256434.5371855674,0.0,346631.62785171735,307484.70725534466
10019256,9599,0.0,16987370.395266794,0.0,1808223.0076458165,1604010.9369252357
10019257,9600,0.0,23707158.01876469,0.0,5504996.487273592,3565096.3636890585
10019258,9600,0.0,4423423.3447833825,0.0,1027155.1720995944,665197.0037514541
10019259,9600,0.0,8113360.544186593,0.0,1883988.8467600746,1220091.9296392782
10019260,9601,0.0,1913847.7967056455,0.0,2071486.4057874386,431610.48924112273
10019261,9602,8850363.102700833,31801644.935195364,0.0,1633250.3171204468,0.0
10019262,9602,10002613.375426987,35941978.34575756,0.0,1845887.1435979747,0.0
10019263,9603,0.0,0.0,0.0,320061.7982794214,61386.354276025646
10019264,9603,0.0,0.0,0.0,3215887.8782129544,616792.2372029289
10019265,9603,0.0,0.0,0.0,4590906.405603606,880514.3524702187
10019266,9603,0.0,0.0,0.0,26882312.219056014,5155901.611841337
10019267,9605,0.0,6332282.660615079,0.0,3208765.4013859923,0.0
10019268,9606,0.0,75500102.87971571,0.0,686904.0914905407,9508253.129504398
10019269,9606,0.0,6533675.986799273,0.0,59443.743738416684,822831.2648477525
10019270,9606,0.0,49642991.66646326,0.0,451654.6705088784,6251887.254016248
10019271,9607,0.0,6637962.3044363195,0.0,2941977.671161561,5463685.4953264585
10019272,9607,0.0,1958725.5813791086,0.0,868116.849729478,1612220.7474955972
10019273,9607,0.0,33981255.00109787,0.0,15060660.013761025,27969862.067219768
10019274,9608,0.0,26287961.019825246,0.0,4732487.891906863,2244945.7002056125
10019275,9609,0.0,8451958.583020829,777568.875964563,1513681.1478695692,362021.8836163397
10019276,9609,0.0,46037861.01199617,4235421.587467855,8245028.843621147,1971935.0251800718
10019277,9610,0.0,7640476.528993132,0.0,1266258.3166948163,0.0
10019278,9610,0.0,98866376.8438933,0.0,16385152.345538504,0.0
10019279,9610,0.0,16135903.932474812,0.0,2674207.8814523104,0.0
10019280,9611,0.0,66534467.2113936,0.0,11777309.01764961,0.0
10019281,9611,0.0,61095743.65304741,0.0,10814597.04755593,0.0
10019282,9612,2358124.8943890072,17673709.07498819,0.0,3558890.9278222965,892739.2642761618
10019283,9612,20512452.42439349,153737029.5466047,0.0,30957470.070505008,7765607.211656
10019284,9612,12208061.40155756,91497157.80284192,0.0,18424452.01765191,4621729.654691826
10019285,9612,634095.8747917572,4752431.070714495,0.0,956979.8705469482,240056.10817692298
10019286,9613,0.0,265253595.87436622,0.0,60262164.64522112,25458681.30930288
10019287,9613,0.0,11372665.118895734,0.0,2583721.4971233066,1091533.0136995583
10019288,9615,0.0,0.0,0.0,0.0,1750096.332744304
10019289,9615,0.0,0.0,0.0,0.0,96210.93168619549
10019290,9616,0.0,8315961.31823011,0.0,3899354.7093563783,311411.2939322107
10019291,9616,0.0,7483072.878436159,0.0,3508813.2751436657,280221.770939983
10019292,9616,0.0,31066594.672690842,0.0,14567127.912808165,1163363.810252692
10019293,9617,0.0,147281975.77359727,0.0,18373745.745976325,13467437.440797325
10019294,9617,0.0,43378251.82010161,0.0,5411530.947090681,3966499.5639140354
10019295,9617,0.0,28835934.62559491,0.0,3597345.353193283,2636752.688693482
10019296,9618,0.0,118194485.92184414,0.0,27869426.14480879,6485299.035614384
10019297,9618,0.0,46597217.738075316,0.0,10987295.288577046,2556776.5611238447
10019298,9618,0.0,59558603.43475314,0.0,14043498.61811988,3267964.24050911
10019299,9618,0.0,29525302.882013086,0.0,6961858.17515619,1620045.27380032
10019300,9618,0.0,115019561.12797076,0.0,27120801.27142268,6311091.782684915
10019301,9618,0.0,89321371.52827248,0.0,21061349.415287316,4901039.165355857
10019302,9619,0.0,2301467.6990816044,0.0,159698.51427463756,502629.7400563965
10019303,9620,0.0,30342009.001687758,0.0,0.0,1657093.2380291014
10019304,9620,0.0,5057250.896664597,0.0,0.0,276195.8268291781
10019305,9620,0.0,2510079.4042151966,0.0,0.0,137085.04296501106
10019306,9620,0.0,45162010.29814967,0.0,0.0,2466470.2286754204
10019307,9620,0.0,202828.79451146556,0.0,0.0,11077.25674472801
10019308,9621,0.0,45563311.31187173,0.0,1409189.5868223284,1343266.0391460904
10019309,9621,0.0,49749074.35860367,0.0,1538647.554834927,1466667.81102571
10019310,9622,0.0,1786668.2688216914,0.0,7676612.288655146,174419.0130795927
10019311,9623,0.0,3223519.632299591,0.0,1188628.5674495068,447818.7332782055
10019312,9623,0.0,49043153.334506124,0.0,18083988.850911617,6813187.232416446
10019313,9623,0.0,27874094.97343594,0.0,10278189.481225846,3872333.140833299
10019314,9624,0.0,10715587.838097727,0.0,570288.3201983821,242146.10107826575
10019315,9624,0.0,17674887.539172176,0.0,940665.3257577347,399409.26893350465
10019316,9624,0.0,15314266.19097953,0.0,815032.0143962355,346064.9947580204
10019317,9624,0.0,48118574.37916218,0.0,2560891.793119287,1087362.2008801633
10019318,9625,0.0,15422158.280565428,0.0,0.0,4301212.630595539
10019319,9625,0.0,86585.63810809019,0.0,0.0,24148.58111837753
10019320,9626,0.0,18995852.580397677,0.0,2432753.2099535326,507099.25119575794
10019321,9627,0.0,0.0,0.0,0.0,0.0
10019322,9629,0.0,887610.2059981624,0.0,421521.80023573065,17146.706328347456
10019323,9629,0.0,11277430.381971486,0.0,5355597.225581682,217855.5244084797
10019324,9630,0.0,31214342.673127126,0.0,12127652.635080168,5654074.940062071
10019325,9632,0.0,12607992.61006454,0.0,339338.8658483638,871846.6534710056
10019326,9632,0.0,12408668.234702926,0.0,333974.133367703,858063.310238753
10019327,9633,0.0,2630094.1157784257,0.0,545253.7372672285,762810.7606532787
10019328,9633,0.0,14531736.453048866,0.0,3012623.602506411,4214664.741790952
10019329,9635,0.0,3740341.0546668814,0.0,0.0,1554634.3356279952
10019330,9635,0.0,4516421.267536166,0.0,0.0,1877204.1035967954
10019331,9637,0.0,1511373.32286204,0.0,293469.32013138337,309201.41587869654
10019332,9638,0.0,47720.58452293671,0.0,0.0,493699.92596078396
10019333,9638,0.0,47990.12372147009,0.0,0.0,496488.4811239231
10019334,9638,0.0,743289.5966591196,0.0,0.0,7689805.6154708145
10019335,9638,0.0,156479.76070529834,0.0,0.0,1618883.0679019687
10019336,9638,0.0,94100.22722838497,0.0,0.0,973526.9523619751
10019337,9638,0.0,316821.5161289203,0.0,0.0,3277720.9378156536
10019338,9638,0.0,401305.9952884334,0.0,0.0,4151766.834840224
10019339,9639,0.0,20171215.828907162,0.0,832783.8635871246,2312561.6449047555
10019340,9639,0.0,123757460.21561648,0.0,5109420.113307802,14188374.076852387
10019341,9640,0.0,3282547.015625821,0.0,3067649.243012944,501593.93102589843
10019342,9640,0.0,3322455.1897226986,0.0,3104944.7575860918,507692.1522638668
10019343,9640,0.0,17853628.449696343,0.0,16684808.94196839,2728147.269339774
10019344,9640,0.0,959685.1395847234,0.0,896857.646810148,146645.95493072178
10019345,9640,0.0,6574925.342449233,0.0,6144486.172968237,1004690.1485406923
10019346,9641,0.0,41613458.469309375,0.0,2412442.6190376333,559290.2252729665
10019347,9641,0.0,42643892.85573334,0.0,2472179.634930327,573139.3957411485
10019348,9641,0.0,1509916.7351486494,0.0,87533.88007289109,20293.47480377123
10019349,9641,0.0,67530415.09764935,0.0,3914917.3718166924,907617.4502678404
10019350,9642,0.0,8456457.77761172,0.0,0.0,2003856.388250898
10019351,9642,0.0,8542623.263293386,0.0,0.0,2024274.3059500875
10019352,9642,0.0,365829.7676454119,0.0,0.0,86687.63401732904
10019353,9643,0.0,35123054.99140815,0.0,4502166.89839047,1879358.8892171278
10019354,9643,0.0,6379900.364371143,0.0,817792.6505119619,341374.7028848585
10019355,9643,0.0,38046600.213642776,0.0,4876914.725101789,2035791.4860621048
10019356,9644,0.0,623310.45355961,0.0,424326.33091190207,187346.62976656703
10019357,9644,0.0,482967.5034919984,0.0,328786.1250137721,145164.15303043745
10019358,9645,0.0,8224575.589683275,0.0,2923793.7545836084,2121717.6524148136
10019359,9645,0.0,18174253.95192442,0.0,6460852.553353383,4688465.077473097
10019360,9646,0.0,65006713.72962555,0.0,6576935.529622085,5925929.985395934
10019361,9647,0.0,95625120.38030739,0.0,12576055.472638262,0.0
10019362,9647,0.0,12144563.513445392,0.0,1597181.8265812146,0.0
10019363,9647,0.0,108681370.7388359,0.0,14293137.010632556,0.0
10019364,9648,0.0,3188864.010226569,3533840.39171423,7301427.188923091,469250.67478164105
10019365,9648,0.0,4807049.2325516185,5327083.465607818,11006527.670193912,707371.3676247824
10019366,9649,0.0,17144723.596497577,0.0,3040969.7791719884,1798549.974883174
10019367,9650,0.0,32223632.45787714,0.0,2646488.8786727386,333499.4549429697
10019368,9651,0.0,1823913.874272332,0.0,0.0,4218331.984033043
10019369,9651,0.0,1213996.6784353214,0.0,0.0,2807720.8520586975
10019370,9651,0.0,1684220.0740009914,0.0,0.0,3895249.390075136
10019371,9652,0.0,4568061.757009178,0.0,1679440.6262756146,60074.510425267414
10019372,9653,0.0,57701313.936219044,0.0,6430721.604109567,3470223.8749360507
10019373,9653,0.0,11573536.562162587,0.0,1289852.6312333012,696045.8983630143
10019374,9653,0.0,53024963.60920919,0.0,5909549.640685511,3188982.748082468
10019375,9654,0.0,3196111.895712535,0.0,363852.4515874762,0.0
10019376,9655,810243.0568236127,3559831.6128890705,0.0,2291808.3050116953,1993996.1157600724
10019377,9655,230638.7462010399,1013319.5131622063,0.0,652371.889582385,567598.5251531305
10019378,9655,6452877.78237631,28350947.447629236,0.0,18252250.072776552,15880436.277942633
10019379,9656,0.0,4508724.5097042145,0.0,272981.4264428165,215707.90648036447
10019380,9656,0.0,13490326.679465773,0.0,816773.9262432205,645408.7224669823
10019381,9657,0.0,45901920.904229596,3040140.26466803,3560627.2393400557,3620662.6173191015
10019382,9658,0.0,19071870.850379307,1427249.2510248171,366438.5943591678,0.0
10019383,9658,0.0,82588897.94268586,6180565.276285893,1586827.0034551264,0.0
10019384,9659,0.0,8188128.710458274,0.0,1199413.9666961147,820440.6772507792
10019385,9659,0.0,4590669.082533616,0.0,672450.6671516025,459979.53675270156
10019386,9660,0.0,9061316.463893032,0.0,812241.4316304699,794599.280287675
10019387,9663,0.0,129672329.61623679,0.0,0.0,9951447.59076675
10019388,9663,0.0,17584442.536127258,0.0,0.0,1349483.4158451697
10019389,9663,0.0,68475112.09869875,0.0,0.0,5254987.639527645
10019390,9664,0.0,80742675.67094782,0.0,11684111.375850104,254009.22224600945
10019391,9664,0.0,94546749.88820417,0.0,13681671.392962066,297435.6027395297
10019392,9665,0.0,84397204.26046184,0.0,12928437.819238462,9642495.808161695
10019393,9666,0.0,93999932.07326363,0.0,16092872.809486123,5960330.394654486
10019394,9667,0.0,8942841.937501187,0.0,904514.6122547535,965502.777628874
10019395,9667,0.0,16473453.989039378,0.0,1666190.675349896,1778535.9167382538
10019396,9668,0.0,720522.4017078612,0.0,0.0,158446.86531448297
10019397,9668,0.0,9730743.87067432,0.0,0.0,2139844.4515144946
10019398,9668,0.0,3933524.872350008,0.0,0.0,865003.8974265114
10019399,9669,0.0,0.0,0.0,68583.70827739377,0.0
10019400,9670,0.0,8177258.161608076,0.0,1048109.6338106996,601516.487099931
10019401,9670,0.0,150618728.7893439,0.0,19305363.430691518,11079465.371190723
10019402,9670,0.0,182587971.6588584,0.0,23402980.354966644,13431112.620925253
10019403,9670,0.0,20598676.304007616,0.0,2640209.0592347034,1515232.0208585225
10019404,9670,0.0,135397595.11444837,0.0,17354414.038255904,9959803.661011681
10019405,9670,0.0,10794250.682400942,0.0,1383539.3118819315,794021.6173971203
10019406,9671,0.0,1495203.8721860144,0.0,1421247.6729931228,36750.553367050816
10019407,9672,0.0,88594879.48224509,0.0,28334341.177493893,0.0
10019408,9672,0.0,31472121.689544924,0.0,10065387.963080658,0.0
10019409,9673,0.0,82309397.84388708,0.0,7353315.366575463,6316754.458785889
10019410,9674,0.0,8247140.4727407135,0.0,1882847.7961012458,1010749.9459767453
10019411,9675,0.0,0.0,0.0,4166994.620663931,95049.02231066691
10019412,9676,0.0,38456550.65788195,0.0,7992766.121536789,2085531.3471843784
10019413,9676,0.0,43454373.17889779,0.0,9031507.918293377,2356567.499853633
10019414,9676,0.0,249448127.43704745,0.0,51845017.50551528,13527783.443047324
10019415,9677,0.0,11926846.170683062,0.0,815667.2633940675,1345798.7413108237
10019416,9678,1133415.291331459,12130220.073434431,0.0,2566851.1293757563,0.0
10019417,9678,4227631.289346855,45245637.95929733,0.0,9574337.167179402,0.0
10019418,9678,6252114.738487363,66912391.49696273,0.0,14159194.692547962,0.0
10019419,9679,0.0,205922399.28119186,0.0,29045319.752942752,21196591.091738664
10019420,9679,0.0,84383493.77034034,0.0,11902277.590905324,8686002.195903653
10019421,9679,0.0,18584801.133791562,0.0,2621383.0712933633,1913023.6998469224
10019422,9680,6228643.908308405,27237609.032091193,0.0,10853141.31950788,3922867.5464677317
10019423,9680,1550208.6826793198,6779000.154536005,0.0,2701171.259028692,976338.2561368429
10019424,9681,0.0,1298703.8297931636,0.0,76707.5342773919,16288.732339878323
10019425,9681,0.0,318228890.29520446,0.0,18796089.57052471,3991322.038112907
10019426,9681,0.0,186724.53764847817,0.0,11028.826236988887,2341.955067251935
10019427,9681,0.0,42382492.7267849,0.0,2503308.6366727212,531573.9155349899
10019428,9681,0.0,8057487.565943015,0.0,475912.975287575,101059.42192720431
10019429,9681,0.0,8748463.093451567,0.0,516725.2280470381,109725.84391102614
10019430,9682,0.0,8527679.29330197,0.0,3365403.3323899326,2279313.7166330484
10019431,9682,0.0,16872939.963040784,0.0,6658816.124034316,4509869.822132268
10019432,9682,0.0,2744468.5106592146,0.0,1083089.9185744852,733552.9991291278
10019433,9683,0.0,1523589.974471748,0.0,331561.23996080627,33646.26172797319
10019434,9683,0.0,12216380.26251931,0.0,2658509.3467013557,269780.93487631594
10019435,9683,0.0,571948.5864492558,0.0,124466.54657378887,12630.650081094245
10019436,9684,0.0,14687368.784435252,0.0,1875263.2092570993,0.0
10019437,9684,0.0,263470036.12461156,0.0,33639494.77524614,0.0
10019438,9684,0.0,65895960.88923376,0.0,8413506.388236055,0.0
10019439,9687,0.0,0.0,0.0,4125812.632595713,1268619.2553943365
10019440,9689,0.0,2360092.537864287,0.0,322626.7212265923,349227.5592891248
10019441,9690,0.0,4175480.505667975,0.0,62621.45253747228,158899.26016009456
10019442,9690,0.0,69212248.3586113,0.0,1038005.4510414146,2633894.4807121493
10019443,9691,0.0,36657735.285553195,0.0,28059225.730305567,0.0
10019444,9691,0.0,1670588.84482535,0.0,1278732.2821319657,0.0
10019445,9691,0.0,9049512.118850108,0.0,6926840.987692487,0.0
10019446,9692,1013945.1552998469,102998584.71466352,0.0,6879201.047286238,6887928.986587113
10019447,9692,31904.84106467037,3240957.815154741,0.0,216461.230588627,216735.8642951554
10019448,9692,326730.3114002226,33189921.05411492,0.0,2216730.8444803306,2219543.306585161
10019449,9693,0.0,4013881.2986578816,412669.41290016496,0.0,592565.077542578
10019450,9693,0.0,2143651.596244662,220390.0364419286,0.0,316465.032181625
10019451,9693,0.0,1783783.6135275713,183391.80502958348,0.0,263338.1001133681
10019452,9694,0.0,26505186.371152937,1681208.3393115604,0.0,4782805.083573585
10019453,9694,0.0,8247199.244733305,523114.98406590964,0.0,1488189.7422115314
10019454,9696,0.0,11010505.473010775,0.0,0.0,513396.5685293141
10019455,9697,1947690.4084580643,0.0,0.0,0.0,6179762.093683449
10019456,9697,545506.0784684169,0.0,0.0,0.0,1730818.0863620117
10019457,9697,919073.3042660608,0.0,0.0,0.0,2916097.1078130594
10019458,9697,3640247.5974331065,0.0,0.0,0.0,11550020.484029979
10019459,9698,0.0,3263834.969334646,0.0,0.0,1028296.8228710413
10019460,9699,0.0,0.0,0.0,3767787.7032747907,2735597.75678681
10019461,9699,0.0,0.0,0.0,102429.62221032685,74368.90472983601
10019462,9700,0.0,7644706.739504013,0.0,3739607.0947333216,446511.4856457598
10019463,9700,0.0,5883425.576575851,0.0,2878030.6134968894,343638.70118235366
10019464,9700,0.0,13874406.307574313,0.0,6787026.63568543,810375.3334100875
10019465,9701,0.0,0.0,0.0,0.0,922396.0887214656
10019466,9701,0.0,0.0,0.0,0.0,11501931.92608935
10019467,9702,0.0,0.0,0.0,6096751.548008881,0.0
10019468,9702,0.0,0.0,0.0,6977760.604997486,0.0
10019469,9702,0.0,0.0,0.0,7599047.782758519,0.0
10019470,9703,0.0,21613066.79483856,0.0,2941322.6735812374,1771559.127270592
10019471,9703,0.0,10646192.396189772,0.0,1448840.52686587,872636.8862494251
10019472,9704,0.0,36323985.25584153,0.0,2157524.6676309486,3010799.126641608
10019473,9704,0.0,15237551.314389627,0.0,905060.1855368023,1263000.3526978947
10019474,9705,0.0,95623876.8654503,0.0,0.0,4733731.902655853
10019475,9705,0.0,30982561.989055403,0.0,0.0,1533750.2193094494
10019476,9705,0.0,79752296.6134488,0.0,0.0,3948030.5878035184
10019477,9705,0.0,54637613.52272676,0.0,0.0,2704761.851283623
10019478,9705,0.0,5384006.507939715,0.0,0.0,266528.0284191179
10019479,9706,0.0,86055340.22754818,0.0,3601080.8916666545,10131856.158345839
10019480,9706,0.0,48678829.015605114,0.0,2037019.4404354664,5731275.853871258
10019481,9707,0.0,0.0,0.0,0.0,6845456.780035677
10019482,9707,0.0,0.0,0.0,0.0,596623.7672056908
10019483,9707,0.0,0.0,0.0,0.0,28748497.2986914
10019484,9708,0.0,46809.04090515294,0.0,194141.55152206833,259755.32700812226
10019485,9709,0.0,160112.92614280587,0.0,669224.4121360793,276756.7110750673
10019486,9710,0.0,17752582.506794456,0.0,3642600.3437211467,1661622.1009728843
10019487,9710,0.0,84207204.22817154,0.0,17278229.29131231,7881701.242797507
10019488,9710,0.0,9445711.373013075,0.0,1938137.8163351489,884108.144310971
10019489,9710,0.0,89146156.39344953,0.0,18291638.402239032,8343981.706517804
10019490,9710,0.0,19562285.70252506,0.0,4013928.035355791,1831008.31985548
10019491,9711,0.0,3568809.2601877437,0.0,0.0,0.0
10019492,9711,0.0,89459509.42884618,0.0,0.0,0.0
10019493,9712,0.0,104048443.28910983,0.0,13084860.973847244,24316605.518695075
10019494,9713,611995.2710830395,8048967.626334844,0.0,243756.34349339115,0.0
10019495,9714,3152789.4753640904,39662548.18792921,0.0,1346425.969761767,3046270.9597407915
10019496,9714,1948905.709883268,24517516.071398623,0.0,832297.0121881648,1883060.9889056443
10019497,9715,0.0,37337989.21712826,0.0,0.0,776754.7432447588
10019498,9715,0.0,99730969.88485667,0.0,0.0,2074736.897479364
10019499,9715,0.0,143418877.31402966,0.0,0.0,2983591.124221734
10019500,9716,0.0,748652.923735931,0.0,0.0,257828.04135955306
10019501,9717,0.0,42349751.30134558,0.0,139483.53887191616,4239367.658520658
10019502,9717,0.0,4271210.700743008,0.0,14067.699703074817,427564.0812767168
10019503,9718,0.0,382456.027850887,0.0,11041.711508442233,38124.023056837155
10019504,9718,0.0,16328553.903951824,0.0,471414.14549172216,1627664.6730268653
10019505,9718,0.0,28304423.197957493,0.0,817163.942011541,2821444.568864586
10019506,9718,0.0,56549871.94835732,0.0,1632625.2599594463,5637010.4404810555
10019507,9719,0.0,2124890.5297533665,0.0,0.0,510207.6294349128
10019508,9720,0.0,11210149.684470514,0.0,2868713.090803238,1536616.9933533072
10019509,9720,0.0,4191349.202824338,0.0,1072579.6411912772,574523.854847342
10019510,9720,0.0,24267649.874676477,0.0,6210169.073384873,3326457.2049233476
10019511,9721,0.0,1470262.7042120867,0.0,179593.8441922329,100776.90103064092
10019512,9722,0.0,0.0,0.0,600649.6142589173,91612.90959429268
10019513,9723,581218.9971677501,6676609.470617007,0.0,2714508.091855085,666136.5444754121
10019514,9723,2841831.9701399975,32644841.855130766,0.0,13272408.362817248,3257030.7195627387
10019515,9723,3194494.156367084,36695961.49156049,0.0,14919471.45412986,3661217.7321091527
10019516,9723,835497.8043568359,9597574.374601133,0.0,3902084.3463573377,957566.1205554586
10019517,9726,664334.8192554914,9501814.55804543,0.0,1378578.1730206346,935924.1015540435
10019518,9726,6265432.463533919,89612911.54537801,0.0,13001559.136163507,8826828.098295633
10019519,9726,2513004.3163496316,35942871.43383771,0.0,5214799.523994102,3540355.313028433
10019520,9728,0.0,15565955.918273551,0.0,427797.50014490687,3226426.663134104
10019521,9728,0.0,1768470.5900953587,0.0,48602.687910380046,366558.96334344835
10019522,9728,0.0,3641223.684781551,0.0,100071.36073084432,754733.0369362638
10019523,9729,0.0,22382209.302669227,3390138.0453011943,6747435.81895789,0.0
10019524,9729,0.0,61292017.47675104,9283641.19517099,18477351.746036198,0.0
10019525,9729,0.0,127198826.08206128,19266265.174592026,38345898.013434336,0.0
10019526,9730,10967.752887789371,293807.3388845581,1508.6248955355009,29992.934033868663,9247.071815439425
10019527,9730,395078.95380524104,10583489.366909808,54343.487814744156,1080401.5299107279,333096.8062448836
10019528,9730,1307185.2732403658,35017257.45365931,179804.58408060222,3574690.4649896054,1102106.8965909951
10019529,9730,227746.95318972823,6100951.301541132,31326.81115079666,622807.5534997662,192016.7652790193
10019530,9732,0.0,298840632.4423189,0.0,0.0,17419025.34562306
10019531,9733,0.0,0.0,0.0,456164.1280058206,376475.8700283711
10019532,9734,0.0,11804178.461107936,0.0,1255349.9428243784,379479.86425719725
10019533,9735,0.0,78053803.38991678,0.0,14776544.47861824,7053643.143021503
10019534,9735,0.0,85113308.0424955,0.0,16112995.490169048,7691603.427122447
10019535,9738,0.0,12247429.127716029,0.0,6803880.135020085,4687546.06925336
10019536,9738,0.0,22683499.003228303,0.0,12601486.128345888,8681817.668074504
10019537,9738,0.0,57371911.02731598,0.0,31872126.1153107,21958361.48282336
10019538,9738,0.0,569004.7780837741,0.0,316102.2828517213,217779.2647811286
10019539,9739,0.0,8544828.606267197,0.0,4078246.9649304897,1665363.2331956185
10019540,9740,0.0,89260401.74320437,0.0,4636079.053978789,3512270.1269148085
10019541,9741,0.0,148570137.37835172,0.0,15261988.863629969,14826791.344176618
10019542,9741,0.0,84475419.88272847,0.0,8677806.591895415,8430357.852623396
10019543,9741,0.0,14749304.527612044,0.0,1515134.3696576683,1471930.1237887125
10019544,9742,0.0,7742134.441255107,0.0,6568624.096279968,3837188.8187504294
10019545,9742,0.0,3054854.1637778888,0.0,2591816.0971071464,1514059.5050505737
10019546,9742,0.0,2675427.62096604,0.0,2269900.9520275844,1326006.5464431113
10019547,9742,0.0,136852.28331814808,0.0,116108.96357526846,67827.29689769288
10019548,9743,0.0,15691232.291175434,0.0,2789418.420190976,1420007.5984882975
10019549,9743,0.0,30483691.37142173,0.0,5419062.61082384,2758679.023682235
10019550,9743,0.0,32635547.883338917,0.0,5801596.504947975,2953415.32871402
10019551,9743,0.0,117759411.32480857,0.0,20934000.91240765,10656859.561551405
10019552,9744,0.0,6571981.047006148,0.0,578381.8572295791,423739.7057929825
10019553,9745,0.0,0.0,1174095.0235807986,1951350.537025433,218760.45631267002
10019554,9746,0.0,0.0,0.0,198015.93205920432,24318.543645045444
10019555,9746,0.0,0.0,0.0,791405.6837570434,97193.35944962462
10019556,9746,0.0,0.0,0.0,3084723.09416539,378838.06832225906
10019557,9746,0.0,0.0,0.0,227840.6251477478,27981.345385447705
10019558,9747,0.0,87098668.45790054,0.0,0.0,7747299.452119907
10019559,9747,0.0,14010850.294628099,0.0,0.0,1246244.6870100263
10019560,9747,0.0,1020592.7764714404,0.0,0.0,90780.23806777855
10019561,9748,0.0,237011186.10726982,0.0,9422908.2248047,13103692.35287901
10019562,9749,0.0,21411218.35647788,0.0,14617956.572067084,5835285.768528305
10019563,9749,0.0,969698.1887149508,0.0,662036.4042179164,264275.7617136757
10019564,9750,0.0,69956442.15765029,0.0,0.0,12980136.53155604
10019565,9750,0.0,6628987.646630305,0.0,0.0,1229982.001162276
10019566,9752,0.0,45584049.02730906,0.0,2111383.3745864453,2644156.3439397844
10019567,9752,0.0,4848435.672729747,0.0,224572.11876945334,281239.2101138698
10019568,9752,0.0,11700717.414663538,0.0,541959.3201396894,678713.8668198226
10019569,9754,0.0,27785829.86754948,0.0,9302867.405089002,1166046.874795994
10019570,9754,0.0,57426804.707898885,0.0,19226848.80178603,2409945.878109956
10019571,9754,0.0,3933638.9797478826,0.0,1317006.6189321084,165077.21600453483
10019572,9754,0.0,55088908.101607405,0.0,18444106.58250333,2311834.824945188
10019573,9754,0.0,1035544.9659847162,0.0,346706.8486521626,43457.18580489153
10019574,9755,0.0,179975944.13443664,0.0,26877633.81426515,7770968.974305762
10019575,9755,0.0,592064.6510587395,0.0,88419.02156457485,25564.061109877464
10019576,9755,0.0,65087164.530911244,0.0,9720126.668505866,2810321.894005098
10019577,9756,0.0,1132841.6442493296,0.0,433018.2605357263,91311.3752750386
10019578,9756,0.0,65687470.28155401,0.0,25108429.11248985,5294661.685677586
10019579,9756,0.0,3481020.750926392,0.0,1330588.0465347362,280583.60472673323
10019580,9756,0.0,43814765.11587637,0.0,16747789.483701644,3531637.8775380845
10019581,9757,3221804.0048964373,63745282.208616175,0.0,18586923.46906771,2088560.4889945472
10019582,9757,1098269.6319924074,21729908.934904143,0.0,6336032.101027888,711962.1665861256
10019583,9758,0.0,26172762.36290429,0.0,0.0,7891276.1761078825
10019584,9758,0.0,10718795.884169674,0.0,0.0,3231794.0851821224
10019585,9758,0.0,14910472.306019573,0.0,0.0,4495614.687190093
10019586,9759,0.0,22540716.555493284,0.0,9196401.841837037,1308078.9678994766
10019587,9759,0.0,18021049.767980985,0.0,7352420.002713193,1045794.4459277106
10019588,9759,0.0,3232079.3027219307,0.0,1318658.1703974963,187563.46756170108
10019589,9760,0.0,6554283.868018116,0.0,2266346.2849585502,158779.07744634929
10019590,9760,0.0,9660251.450609593,0.0,3340330.6032691933,234021.8770065802
10019591,9760,0.0,893959.1031834076,0.0,309113.9982951671,21656.370785348303
10019592,9761,0.0,247143994.10294718,0.0,53108106.61497522,15503390.871899115
10019593,9762,0.0,1508331.0586369066,0.0,0.0,289480.05599308707
10019594,9763,0.0,46323060.404153876,0.0,6278124.309838398,387535.1028810514
10019595,9763,0.0,14362042.115177594,0.0,1946475.1455440093,120151.72184496357
